id,name,resource,total_comments,average_completion_rate,negative,positive,neutral,num_users,course_classification
C_1755930,Tour around Britain and America,29,1.0,0.655650632739341,0.0,0.0,0.0,35,bad
C_1755938,Hospitality English,76,1.0,0.7505685856432125,0.0,0.0,0.0,58,normal
C_1755939,Introduction to tax laws of China,51,1.0,0.7905648926237162,0.0,1.0,0.0,92,good
C_1755940,Publication of Research Papers —Ladder to International Academic Arena,59,1.0,0.7568807339449541,0.0,0.0,0.0,71,good
C_1755941,Introducing China In English,90,1.0,0.8284307815953385,0.0,0.0,0.0,293,good
C_1755944,An Introduction to Chinese Medicine,34,1.0,0.8011802300263838,0.0,0.0,0.0,116,good
C_1755946,Advanced Business English,74,1.0,0.5242940771349862,0.0,0.0,0.0,175,bad
C_1755948,创业102：你能为客户做什么？（国际版）,35,1.0,0.3666666666666666,0.0,0.0,0.0,329,bad
C_1755950,葡萄酒的世界：从葡萄到美酒（国际版）,58,1.0,0.6363636363636364,0.0,0.0,0.0,110,bad
C_1755951,u.lab 1x：向未来学习 引领系统创变（国际版）,81,1.0,0.9861111111111112,0.0,0.0,0.0,339,good
C_1755952,u.lab 0x: 基于觉察的系统创变：感知和共创未来（国际版）,20,1.0,0.655650632739341,0.0,0.0,1.0,282,bad
C_1755955,创业101：你的客户是谁？（国际版）,61,5.0,0.655650632739341,0.0,4.0,1.0,455,good
C_1755958,英语语法和写作风格（国际版）,63,1.0,0.5190682333539477,0.0,0.0,0.0,164,bad
C_1755959,英语写作指导——写作入门（国际版）,30,2.0,0.7251939033189033,0.0,2.0,0.0,186,good
C_1755961,英语写作指导——润色提升（国际版）,20,1.0,0.8202614379084966,0.0,0.0,0.0,133,good
C_1755962,英语写作指导——科学写作（国际版）,23,1.0,0.4666666666666666,0.0,0.0,0.0,152,bad
C_1756056,University English for Academic Purposes,148,1.0,0.8536913123815992,0.0,0.0,1.0,574,good
C_1756058,Principles of Electric Circuits,368,2.0,0.253518665083762,2.0,0.0,0.0,289,bad
C_1756060,Exploring Psychology's Core Concepts,47,8.0,0.6900403015556424,0.0,1.0,7.0,524,good
C_1756062,Reading and Writing in English,161,4.0,0.7393407412880861,0.0,3.0,1.0,747,good
C_1756063,Conversational English Skills,123,3015.0,0.9114382104341536,21.0,62.0,2932.0,4754,good
C_1756066,History of Chinese Architecture Part I,76,1.0,0.8306147832267236,0.0,0.0,0.0,429,good
C_1756067,Data Structures and Algorithm Design Part II,324,1.0,0.8415300546448087,0.0,0.0,0.0,171,good
C_1756069,Data Structures and Algorithm Design Part I,280,1.0,0.7582304148093623,0.0,0.0,0.0,334,good
C_1756070,Computational Geometry,490,1.0,0.8071572871572873,0.0,0.0,0.0,138,good
C_1756072,Calculus I,51,1.0,0.4539473684210526,0.0,0.0,0.0,88,bad
C_1756073,Music & Culture in English,219,1.0,0.7012195121951219,0.0,0.0,0.0,63,good
C_1756074,日常思考的科学(国际版),157,1.0,0.7873397435897438,0.0,1.0,0.0,228,good
C_1756075,生物医学成像学导论(国际版),114,1.0,0.9574862637362636,0.0,0.0,0.0,175,good
C_1756076,人类进化导论(国际版),200,1.0,1.0,0.0,0.0,0.0,37,good
C_1756077,概率论——不确定性的科学(国际版),405,6.0,0.8831924485770638,0.0,0.0,6.0,579,good
C_1756078,英文写作指导进阶(国际版),72,2.0,0.6260820272917048,0.0,1.0,1.0,327,good
C_1756674,廊坊市群艺馆全民艺术普及——二胡艺术,84,8.0,0.6,0.0,8.0,0.0,181,good
C_1756753,History of Chinese Architecture Part II,70,1.0,0.8794117647058823,0.0,0.0,0.0,216,good
C_1760295,大学物理（力学）,72,1.0,0.7970085470085471,0.0,0.0,0.0,138,good
C_1760297,微电子工艺,124,1.0,0.5531747934437808,1.0,0.0,0.0,1150,bad
C_1760314,小波与科学,243,1.0,0.371110325318246,0.0,0.0,1.0,183,bad
C_1760323,概率论与数理统计,106,1.0,0.5404411764705882,0.0,0.0,0.0,422,bad
C_1761358,Research Methods in Tourism Studies（国际版）,65,1.0,0.6904761904761905,0.0,0.0,0.0,78,normal
C_1761361,Tourism Policy and Planning（国际版）,59,1.0,0.655650632739341,0.0,0.0,0.0,109,bad
C_1761364,Global Tourism Development Trends（国际版）,66,1.0,0.7936912860382249,0.0,0.0,0.0,181,good
C_1761366,Advanced Skating Course,46,1.0,1.0,0.0,0.0,0.0,35,good
C_1761367,Roller Skating Course For Beginners,34,1.0,0.3333333333333333,0.0,0.0,0.0,113,bad
C_1761368,Digital Integrated Circuit Analysis and Design,89,1.0,0.64840846353055,0.0,0.0,0.0,292,bad
C_1761369,History of Western Civilization before the 19th Century,80,1.0,0.6831437320849086,0.0,0.0,0.0,214,normal
C_1761370,Western and Chinese Art: Masters and Classics,125,2.0,0.6881313131313131,2.0,0.0,0.0,193,bad
C_1761372,New course mode in e-era,62,5.0,0.7098039215686275,0.0,0.0,5.0,104,normal
C_1761374,China’s Perspective on Climate Change,129,1.0,0.5934644730791674,0.0,0.0,0.0,263,bad
C_1761375,Chinese History From Warring States to the Tang Dynasty,107,1.0,0.8012345679012345,0.0,0.0,0.0,322,good
C_1761377,"Plato, Socrates, and the Birth of Western Philosophy",106,1.0,0.4707207207207206,0.0,1.0,0.0,221,good
C_1761379,Water and Wastewater Treatment Engineering: Physicochemical Technology（International edition）,74,1.0,0.5714285714285714,0.0,0.0,0.0,164,bad
C_1761380,Water and Wastewater Treatment Engineering: Biochemical Technology,57,1.0,0.3857142857142857,0.0,0.0,0.0,208,bad
C_1761383,Geology and Engineering Geology (International),145,1.0,0.6380341880341881,0.0,0.0,0.0,126,normal
C_1761385,Gateway to Medicine: An Introduction to the Field of Medicine,119,1.0,0.590625,0.0,0.0,0.0,166,bad
C_1761386,Introduction to Psychology,69,30.0,0.6608640021421032,0.0,3.0,27.0,707,good
C_1761460,Flower Arrangements in China and Japan,113,1.0,0.7777777777777778,0.0,0.0,0.0,226,good
C_1761462,Finite Element Method (FEM) Analysis and Applications,153,1.0,0.6869471108601544,0.0,0.0,0.0,127,normal
C_1761463,免疫学基础——第Ⅱ部分（国际版）,87,1.0,0.751082251082251,0.0,0.0,0.0,65,good
C_1761469,混合式学习（国际版）,21,1.0,0.5555555555555555,0.0,0.0,1.0,91,bad
C_1682756,痕迹识人，管理读心,24,3.0,0.0,0.0,1.0,2.0,84,bad
C_1762748,思维转变训练营,12,1.0,0.655650632739341,0.0,0.0,0.0,107,bad
C_1906186,逆向工程,78,2.0,0.828087106850265,0.0,1.0,1.0,50,good
C_1750779,网络安全技术,57,1.0,0.655650632739341,0.0,0.0,0.0,2052,normal
C_1741560,计算机病毒分析,91,1.0,0.655650632739341,0.0,0.0,0.0,547,normal
C_1764842,Cities and the Challenge of Sustainable Development（国际版）,10,1.0,0.8333333333333334,0.0,0.0,0.0,45,good
C_1764843,Foundations of Computer Graphics（国际版）,51,1.0,0.655650632739341,0.0,0.0,0.0,108,bad
C_1764844,Zhuangzi's Fables and Their Wisdom,92,1.0,0.7727748691099476,0.0,0.0,0.0,110,good
C_1764846,Introduction to Ci Poems in the Tang and Song Dynasty,160,1.0,0.4510752688172043,0.0,0.0,0.0,354,bad
C_1764847,刑事审判心理学（国际版）,72,1.0,0.7653333333333333,0.0,0.0,0.0,162,good
C_1764848,Introduction to Quantitative Investing（国际版）,19,1.0,0.6142857142857143,0.0,0.0,0.0,44,bad
C_1764849,结核病（国际版）,70,1.0,0.4420454545454545,0.0,0.0,0.0,68,bad
C_1764851,数字时代的医学（国际版）,71,1.0,0.8,0.0,0.0,0.0,55,good
C_1764852,免疫学基础——第Ⅰ部分（国际版）,70,1.0,0.8202247191011235,0.0,0.0,0.0,83,good
C_1764853,抗菌药物耐药性（国际版）,65,1.0,0.5769230769230769,0.0,0.0,0.0,32,bad
C_1764856,AP Environmental Science - Part 1: The Living（国际版）,23,1.0,0.6666666666666666,0.0,0.0,0.0,32,bad
C_1764859,Socially-Responsible Real Estate Development: Learning to Use Impact Assessment Tools Effectively（国际版）,45,1.0,0.563888888888889,0.0,0.0,0.0,158,bad
C_1764860,基本人体生物学：细胞和组织（国际版）,68,1.0,0.6875,0.0,0.0,0.0,51,normal
C_1764862,Solar Energy（国际版）,158,1.0,0.5472943722943723,0.0,0.0,0.0,78,bad
C_1764863,创新土地再开发：土地整备（国际版）,64,1.0,0.0,0.0,0.0,0.0,143,bad
C_1764864,动力学（国际版）,119,1.0,0.825,0.0,0.0,0.0,210,good
C_1764865,计算思维和数据科学导论（国际版）,121,1.0,0.6967492384159051,0.0,0.0,0.0,654,normal
C_1764866,热带海岸线生态系统（国际版）,137,1.0,0.7777777777777778,0.0,0.0,0.0,70,good
C_1764867,软件即服务 (SaaS) - 第 2 部分（国际版）,179,1.0,0.0,0.0,0.0,0.0,108,bad
C_1764869,Natural Disasters（国际版）,193,1.0,0.4451033243486073,0.0,0.0,0.0,93,bad
C_1765585,Culture and Tourism（国际版）,58,1.0,0.6764705882352942,0.0,0.0,0.0,220,normal
C_1765588,Landscape in the Garden -- the Gardening Art of Chinese Classical Garden,73,1.0,0.9350877192982456,0.0,0.0,0.0,119,good
C_1765591,Wisdom of Life from Confucius,47,1.0,0.9666666666666668,0.0,0.0,0.0,123,good
C_1765592,Simplified  Acupuncture and Moxibustion,78,1.0,0.418625855874178,0.0,0.0,1.0,122,bad
C_1765595,Alearning Course Thesis Research and Writing,30,1.0,0.7020449593979006,0.0,0.0,0.0,149,normal
C_1765596,Components in Automatic Control Systems,89,1.0,0.6666666666666666,0.0,0.0,0.0,85,normal
C_1765598,Veterinary Parasitology,100,4.0,0.7507936507936508,0.0,2.0,2.0,53,good
C_1765600,Soil Mechanics,195,1.0,0.8279169243454959,0.0,0.0,0.0,319,good
C_1765602,Analytical Chemistry,135,1.0,0.4705882352941176,0.0,0.0,0.0,61,bad
C_1765604,Elements of Structures（国际版）,214,1.0,0.2866666666666666,0.0,0.0,0.0,156,bad
C_1765606,计算机科学和Python编程导论（国际版）,168,10.0,0.5766190394080244,4.0,0.0,6.0,2629,bad
C_1766164,International Economic Law,57,1.0,0.8452285758966234,0.0,0.0,0.0,314,good
C_1766165,English Critical Thinking and Communication Skills,50,1.0,0.5299262465929133,0.0,0.0,1.0,347,bad
C_1766166,Simultaneous Interpreting,40,1.0,0.5326500962121876,0.0,0.0,0.0,309,bad
C_1766167,Lecture Series for Preventing and Controlling COVID-19,31,1.0,0.836002886002886,0.0,1.0,0.0,144,good
C_1766168,Concise Circuits,44,1.0,1.0,0.0,0.0,0.0,52,good
C_1766169,Brain Science and Advanced Imaging Techniques,45,1.0,0.655650632739341,0.0,0.0,0.0,62,bad
C_1766171,Critical Thinking and Critical Writing,136,2.0,0.7418465227817747,0.0,2.0,0.0,268,good
C_1766899,大学物理,83,1.0,0.4544930710670251,0.0,0.0,0.0,1137,bad
C_1767126,计算未来云讲坛（2020）——清华大学计算机系前沿系列讲座,44,10.0,0.655650632739341,3.0,4.0,3.0,1368,normal
C_1767578,Web后端开发技术,118,1.0,0.5323599439775909,0.0,0.0,0.0,595,bad
C_1767580,中学教育基础,57,1.0,0.8480392156862745,0.0,0.0,1.0,404,good
C_1767581,光影中的文本,64,1.0,0.9384384384384384,0.0,0.0,0.0,222,good
C_1767588,机械工程控制基础,67,6.0,0.3531762526517771,0.0,6.0,0.0,908,good
C_1767590,婴儿教育学,38,632.0,0.3858123303510934,1.0,12.0,619.0,583,bad
C_1767591,声乐,31,2.0,0.5922055163370777,0.0,1.0,1.0,572,good
C_1767593,电子商务概论,46,2.0,0.655650632739341,0.0,0.0,2.0,324,bad
C_2298126,自然语言处理,25,1.0,0.655650632739341,0.0,0.0,0.0,43,bad
C_1772942,人工智能数学基础,43,4.0,0.838088904162885,1.0,0.0,3.0,142,bad
C_1784322,人工智能导论,28,3.0,0.655650632739341,0.0,1.0,2.0,142,good
C_1770905,算法训练营,6,1.0,0.655650632739341,0.0,0.0,0.0,165,bad
C_1771153,Introduction to C++: Problem Solving Using Computational Thinking,69,1.0,0.6346153846153846,0.0,0.0,0.0,155,bad
C_1771155,Medical Humanities,41,1.0,0.9172413793103448,0.0,0.0,0.0,69,good
C_1771156,English Public Speaking,24,1.0,0.6951899449561096,0.0,0.0,0.0,202,normal
C_1771158,English Debate,26,1.0,0.6870022772366522,0.0,0.0,0.0,138,normal
C_1771159,Economic law,55,1.0,0.2,0.0,0.0,0.0,106,bad
C_1771160,COVID-19: The Medical Fundamentals,43,3.0,0.6380518874216353,1.0,2.0,0.0,247,good
C_1771161,Advanced Comprehensive English Writing,70,2.0,0.8048229548229549,0.0,1.0,1.0,146,good
C_1771164,Environmental Pollution Events and Emergency Response,74,1.0,0.675,0.0,0.0,0.0,83,normal
C_1771165,Modern Aesthetics：Mechanism and Laws,100,2.0,0.8611111111111112,0.0,2.0,0.0,74,good
C_1771166,Anatomy and Life,85,1.0,0.4166666666666666,0.0,0.0,0.0,48,bad
C_1771167,Ansai Waist,64,1.0,0.680952380952381,0.0,0.0,0.0,82,normal
C_1771168,Plant Landscape Planning and Design,52,5.0,0.6667340789292009,0.0,0.0,5.0,138,normal
C_1771170,Fundamentals of Piano Performance,27,1.0,0.7683688251484863,0.0,0.0,0.0,229,good
C_1771174,Computer-Aided Drug Design,49,1.0,0.6522482893450635,0.0,0.0,0.0,98,bad
C_1771176,Music makes one healthy,30,1.0,0.6196296296296296,0.0,0.0,0.0,79,bad
C_1771177,Chinese Traditional Culture,87,1.0,0.546875,0.0,0.0,0.0,209,bad
C_1771179,Drug discovery in prevention and treatment of COVID-19,37,8.0,0.3816882247463049,2.0,1.0,5.0,2942,bad
C_2320597,深度学习,19,1.0,0.655650632739341,0.0,0.0,0.0,40,bad
C_1929045,人工智能基础,32,10.0,0.7922385620915032,0.0,0.0,10.0,46,good
C_1771634,Appreciation of Symphonic Music,122,2.0,0.6052631578947368,0.0,2.0,0.0,109,good
C_1773201,实战系列课程之PPP实战六堂课,33,1.0,0.655650632739341,0.0,0.0,0.0,40,bad
C_1774960,Pharmaceutics of chinese material medica,56,1.0,0.9601126472094216,0.0,0.0,0.0,102,good
C_1774962,Geriatrics of Traditional Chinese medicine,59,2.0,0.9963235294117648,0.0,1.0,1.0,87,good
C_1774963,Acupuncture and moxibustion,72,1.0,0.9772727272727272,0.0,0.0,0.0,170,good
C_1774964,Introduction to World's Famous Spirits,32,1.0,0.8028180354267311,0.0,0.0,0.0,51,good
C_1774965,Financial English,48,1.0,0.5185185185185185,0.0,0.0,0.0,97,bad
C_1774967,Chinese Folk Motif Arts,73,7.0,0.4615384615384615,0.0,0.0,7.0,120,bad
C_1774969,Food Microbiology Testing,28,2.0,0.3048340548340548,0.0,2.0,0.0,846,good
C_1774971,Food Biochemistry,110,3.0,0.7706774225155343,0.0,2.0,1.0,192,good
C_1774972,Traditional Customs and Chinese Arts,120,1.0,0.8168051811919737,0.0,1.0,0.0,249,good
C_1774973,Innovation and Entrepreneurship Theory and Practice,37,1.0,0.655650632739341,0.0,0.0,0.0,38,bad
C_1774975,Five Disciplines of Management Quality and Ability —— Follow Me to Learn Management,44,14.0,0.7083636214388801,1.0,7.0,6.0,175,good
C_1774976,Fundamentals of C Programming,58,2.0,0.6173611111111111,1.0,1.0,0.0,323,bad
C_1774977,Pathophysiology,43,1.0,0.4814814814814814,0.0,0.0,0.0,99,bad
C_1774978,Strategic Management,63,2.0,0.8414598108747046,0.0,0.0,2.0,109,good
C_1774980,Flavor Chemistry and Analysis,40,3.0,0.8302245999614419,0.0,1.0,2.0,230,good
C_1774981,Topographic Anatomy and Operative Surgery,45,1.0,0.6,0.0,0.0,0.0,38,bad
C_1774982,Watercolor Painting Hall,48,1.0,0.3333333333333333,0.0,1.0,0.0,50,good
C_1774983,Programming In C,73,1.0,0.8711340206185567,0.0,0.0,0.0,103,good
C_1774985,3ds Max: A Quick Start from Zero to One,149,1.0,0.652207366734291,0.0,0.0,0.0,586,normal
C_1774986,A Beginner’s Guide to Etiquette,111,1.0,0.5374260139411654,0.0,0.0,0.0,131,bad
C_1774987,Academic English for Science and Engineering,106,10.0,0.8286670383864142,0.0,2.0,8.0,216,good
C_1774989,Plants Design：Accessing to East Asian Art,46,1.0,0.4047619047619047,0.0,0.0,1.0,101,bad
C_1775020,Personality and Mental Disorders—Be a Therapist of Your Own ,120,1.0,0.7816917464660282,0.0,0.0,0.0,89,good
C_1776281,舞台服装设计,50,1.0,0.4633569739952719,0.0,0.0,0.0,245,bad
C_1776283,水利工程施工,84,1.0,0.655650632739341,0.0,0.0,0.0,8277,normal
C_1776285,学前儿童教育研究方法,39,1.0,0.655650632739341,0.0,0.0,0.0,2357,bad
C_1776287,包装材料学B,43,1.0,0.655650632739341,0.0,0.0,0.0,2584,bad
C_1776290,保险法,45,6.0,0.8714114126895716,3.0,0.0,3.0,1064,bad
C_1776297,电子商务英语,100,1.0,0.4,0.0,0.0,0.0,192,bad
C_1776301,植物生物化学,56,19.0,0.655650632739341,1.0,5.0,13.0,1834,good
C_1776306,过程控制系统,37,1.0,0.655650632739341,0.0,0.0,0.0,5271,normal
C_1776310,水彩绘堂,42,13.0,0.655650632739341,0.0,3.0,10.0,388,good
C_1776312,医学信息素养,73,1.0,0.880281690140845,0.0,0.0,0.0,288,good
C_1776316,阳明学概论,66,36.0,0.6418556169809869,5.0,10.0,21.0,11796,good
C_1776319,项目管理,67,1.0,0.4347826086956521,0.0,0.0,0.0,505,bad
C_1777000,设计素描,56,216.0,0.5212926381615229,1.0,136.0,79.0,1272,good
C_1778271,邓俊辉教授  公开课,1,1.0,0.655650632739341,0.0,0.0,0.0,415,bad
C_1778370,Signal and Linear System,135,1.0,0.5714285714285714,0.0,0.0,0.0,52,bad
C_1778415,Low Frequency Electronic Circuit,59,3.0,0.7526476525619377,1.0,1.0,1.0,290,normal
C_1778453,Construction Project Management,53,1.0,0.630784708249497,0.0,0.0,0.0,71,bad
C_1778560,Chinese Art History,47,2.0,0.6807222601959444,0.0,1.0,1.0,274,good
C_1778561,Learning Erhu From Scratch,24,1.0,0.3409090909090909,0.0,0.0,0.0,214,bad
C_1778562,Beverage Culture and Management,31,1.0,0.709571249398046,0.0,0.0,0.0,264,normal
C_1778564,Diagnostic Ultrasonography,25,1.0,0.3375350140056022,0.0,0.0,0.0,74,bad
C_1778566,The intangible cultural heritage textile -- let the world understand the beauty of China,95,1.0,0.583756345177665,0.0,0.0,0.0,71,bad
C_1778567,Project Management,67,1.0,0.5962603174603174,0.0,0.0,0.0,105,bad
C_1778570,Logic and Techniques of Financial Statement Analysis,69,1.0,0.5454545454545454,0.0,0.0,0.0,96,bad
C_1779421,学术英语写作与沟通,64,53.0,0.5522953318302737,6.0,36.0,11.0,5444,good
C_1779849,Chang'an and Chinese Buddhism,48,3.0,0.5294117647058824,0.0,3.0,0.0,769,good
C_1780261,从入门到大神：疫情知识智能服务核心技术实践,1,1.0,0.655650632739341,0.0,0.0,0.0,144,bad
C_1780641,Computer Fundamentals: Problem Solving Using Computational Thinking,75,1.0,0.8962962962962963,0.0,1.0,0.0,139,good
C_1781818,Business Statistics,110,2.0,0.7210057239589985,0.0,2.0,0.0,969,good
C_1782008,Database Technology and Programming,111,1.0,0.7226671476671477,0.0,0.0,0.0,276,normal
C_1781812,Dermatovenereology,39,4.0,0.4,0.0,4.0,0.0,191,good
C_1784703,Pathology,17,1.0,0.4707105064247921,0.0,1.0,0.0,150,good
C_1784704,Great Charm of Sichuan Opera ,29,1.0,0.655650632739341,0.0,0.0,0.0,71,bad
C_1784706,Software Engineering,63,19.0,0.7838138010210906,0.0,17.0,2.0,185,good
C_1784708,Analytical Chemistry,71,1.0,0.6325670780996345,0.0,0.0,1.0,496,bad
C_1784709,Organic Chemistry,50,1.0,0.3974358974358974,0.0,0.0,0.0,95,bad
C_1784711,Introduction to Natural Science,80,1.0,0.655650632739341,0.0,0.0,1.0,62,normal
C_1784713,Artistic Textiles,22,1.0,0.4,0.0,0.0,0.0,109,bad
C_1784725,Animal Anatomy,119,1.0,0.5635964912280701,0.0,0.0,0.0,83,bad
C_1784729,Basic Molecular Biology ,84,2.0,0.5517241379310345,0.0,0.0,2.0,80,bad
C_1785616,Functional Experiments,6,1.0,0.655650632739341,0.0,0.0,0.0,42,bad
C_1786221,Scientific Fitness Method--Chan Si Gong,39,29.0,0.6293657436725355,0.0,3.0,26.0,230,normal
C_1787086,Fundamentals of Measurement and Signal Analysis,72,1.0,0.5966296183687487,0.0,0.0,0.0,163,bad
C_1789680,A Bite of Chinese Materia Medica,50,1.0,0.655650632739341,0.0,0.0,0.0,110,bad
C_1789682,Approaching the Mysterious Traditional Chinese Medicine,103,1.0,0.9703315881326352,0.0,0.0,0.0,89,good
C_1789683,Academic English and Literacy,51,1.0,0.655650632739341,0.0,0.0,0.0,92,bad
C_1789684,Guidance for Protection against COVID-19 for Staff and Students in Universities and Colleges,7,2.0,0.655650632739341,0.0,1.0,1.0,166,good
C_1789686,The General Introduction of Industrial Design,34,4.0,0.3999999999999999,0.0,4.0,0.0,84,good
C_1789687,Medical Parasitology & Food Safety,64,1.0,0.7562192074419256,0.0,0.0,0.0,109,good
C_1789688,Diagnostics in Chinese Medicine,106,1.0,0.5062085593731163,0.0,0.0,0.0,123,bad
C_1789689,Life on Mathematics,61,1.0,0.5,0.0,0.0,0.0,81,bad
C_1789694,雷达气象学,37,1.0,0.655650632739341,0.0,0.0,0.0,697,bad
C_1789695,中国城市发展之“前世·今生”,82,1.0,0.5,0.0,0.0,0.0,146,bad
C_1789696,农业生物环境工程,94,1.0,0.655650632739341,0.0,0.0,0.0,6006,normal
C_1789697,环境与健康,46,1.0,0.655650632739341,0.0,0.0,0.0,148,bad
C_1793742,Combinatorics and Algorithms Design,181,1.0,0.6110050005464092,1.0,0.0,0.0,215,bad
C_1792250,Shifting Your Teaching Online,24,1.0,0.355392156862745,1.0,0.0,0.0,361,bad
C_1794464,在线教学课例与解析,51,51.0,0.655650632739341,1.0,33.0,17.0,5754,good
C_1794568,Mechanics of Materials,140,1.0,0.655650632739341,0.0,0.0,0.0,88,normal
C_1794790,微生物学检验,116,189.0,0.912225784578904,0.0,176.0,13.0,4149,good
C_1795748,Marketing in the Mobile Internet Era,58,1.0,0.6941666666666667,0.0,0.0,0.0,51,normal
C_1795810,世界冠军刘伟教你打乒乓,41,181.0,0.61647814771107,1.0,31.0,149.0,6102,good
C_1796396,Production Engineering,105,1.0,0.921891058581706,0.0,0.0,0.0,101,good
C_1797897,C程序设计,112,1.0,0.655650632739341,0.0,0.0,0.0,640,normal
C_1797899,C++程序设计,114,1.0,0.655650632739341,0.0,0.0,0.0,486,normal
C_1797902,Csharp程序设计,121,2.0,0.7273247585747586,1.0,0.0,1.0,674,bad
C_1800545,中国农村健康及备灾培训,27,1.0,0.655650632739341,0.0,0.0,0.0,148,bad
C_1801907,零基础学统计,57,1.0,0.6156392401458191,0.0,0.0,0.0,382,bad
C_1804511,Mechanical Manufacturing Technology,43,1.0,0.4421052631578948,0.0,0.0,1.0,505,bad
C_1804595,International Environmental Law,98,3.0,0.6,0.0,1.0,2.0,86,good
C_1797904,深度学习基础,43,3.0,0.6224286349421867,1.0,2.0,0.0,10755,good
C_1806527,清华MBA数字化战略,26,54.0,0.1929824561403508,4.0,13.0,37.0,7647,bad
C_1806811,Embedded Software Design,81,1.0,0.5,0.0,0.0,0.0,87,bad
C_1808023,Western Music in the 20th century,25,1.0,0.5804550494279536,0.0,0.0,0.0,444,bad
C_1808487,设计心理学,135,1.0,0.6752963194011229,1.0,0.0,0.0,540,bad
C_1808506,Rock Mechanics in Petroleum Engineering,100,1.0,0.9080188679245284,0.0,0.0,0.0,64,good
C_1808517,Oil and Gas Field Exploration,76,1.0,1.0,0.0,0.0,0.0,35,good
C_1811716,管理学原理,38,1.0,0.7331970498637165,0.0,0.0,1.0,356,normal
C_1811720,血液学检验,70,96.0,0.93214586874,0.0,8.0,88.0,420,good
C_1811723,国际商法,50,5.0,0.9341463414634148,0.0,4.0,1.0,65,good
C_1811728,规范（标准化）体格检查,95,1.0,0.655650632739341,0.0,0.0,0.0,983,normal
C_1811730,植物学（形态解剖部分）,122,43.0,0.8530166522302903,0.0,5.0,38.0,536,good
C_1811734,女装设计,34,9.0,0.655650632739341,0.0,3.0,6.0,382,good
C_1811739,物理与文化,56,8.0,0.7513906364381047,0.0,3.0,5.0,9768,good
C_1811742,古生物学,80,9.0,0.799111737593413,0.0,5.0,4.0,334,good
C_1811832,Interpreting China: A Dialogue between Tradition and Innovation,63,1.0,0.7384390119684238,0.0,0.0,0.0,109,normal
C_1811833,Good Oils for Better Life: Introduction to Science of Edible Oils and Essential Oils,64,1.0,0.6967189786957229,0.0,0.0,0.0,38,normal
C_1811835,Medical Nursing,287,1.0,0.6065934065934065,0.0,0.0,0.0,182,normal
C_1811836,Selected Classical Chinese Paintings and Chinese Culture,50,1.0,0.5097222222222222,0.0,0.0,0.0,98,bad
C_1811837,"Prevention, Control and Treatment of Chronic Diseases",67,1.0,0.655650632739341,0.0,0.0,0.0,50,bad
C_1811839,Biochemistry and Molecular Biology,118,1.0,0.687736190303739,0.0,0.0,0.0,595,normal
C_1814140,Medical Imaging,67,1.0,0.6813131313131313,0.0,0.0,1.0,243,normal
C_1811867,Medical Virology,46,3.0,0.812034640237312,1.0,0.0,2.0,231,bad
C_1814260,Pediatrics,59,1.0,0.6687327523602031,0.0,0.0,0.0,192,normal
C_1821200,学前儿童卫生与保健,35,1608.0,0.8638841513952396,3.0,18.0,1587.0,2528,good
C_1821490,A Guide to English-speaking Countries,95,1.0,0.6519388625305576,0.0,0.0,0.0,133,normal
C_1822804,临床中成药应用,165,67738.0,0.8098402247229389,139.0,56758.0,10841.0,22319,good
C_1824376,Clinical Physiology,30,1.0,0.5025000000000001,0.0,0.0,0.0,82,bad
C_1824911,妇科临床护理实践,66,2649.0,0.8265608775901109,1.0,185.0,2463.0,1409,good
C_1824915,汽车电气设备构造与维修,50,1.0,0.655650632739341,0.0,0.0,0.0,392,bad
C_1824917,护理伦理学Nursine Ethics,31,1.0,0.655650632739341,0.0,0.0,0.0,62,bad
C_1824918,国际私法,58,11.0,0.4906627446215571,0.0,10.0,1.0,304,good
C_1824921,西方社会工作理论,34,1.0,0.655650632739341,0.0,0.0,0.0,171,bad
C_1824924,植物检疫学,100,39.0,0.5837513236354319,2.0,19.0,18.0,4260,good
C_1824926,旅游景观文化与赏析,67,6.0,0.8548016178146668,1.0,2.0,3.0,225,good
C_1824928,生活中的生物学,107,8.0,0.8515841984797256,0.0,3.0,5.0,9342,good
C_1824931,网络安全-应用技术与工程实践,62,1.0,0.0,0.0,0.0,0.0,233,bad
C_1824933,儿童舞蹈创编与活动组织,54,1.0,0.0,0.0,1.0,0.0,947,good
C_1824934,学前儿童心理发展概论,44,2.0,0.6506986027944112,0.0,0.0,2.0,301,bad
C_1825107,俄罗斯历史（一）,66,7.0,0.6032549966373497,1.0,1.0,5.0,1605,bad
C_1825111,俄罗斯历史（二）,70,1.0,0.655650632739341,0.0,0.0,0.0,239,bad
C_1825362,Environmental Accounting and Management,34,1.0,0.655650632739341,0.0,1.0,0.0,157,good
C_1825493,General Chemistry,108,1.0,0.75,0.0,1.0,0.0,71,good
C_1828098,English Novel Reading,49,1.0,0.655650632739341,0.0,1.0,0.0,160,good
C_1828106,Pharmacology,109,1.0,0.611510402939268,0.0,0.0,0.0,192,bad
C_1828108,C Programming,112,1.0,0.7041401580875265,0.0,0.0,0.0,186,normal
C_1557390,机器学习,41,1.0,0.0,0.0,0.0,0.0,141,bad
C_1829948,体育教学论,76,1730.0,0.6737547832419871,1.0,626.0,1103.0,3590,good
C_1829950,模拟电子技术基础,41,1.0,0.7191358024691357,0.0,0.0,0.0,331,normal
